id,name,state,user_difined,user_id,create_date,modify_date,status,user_defined
147263,Pir Badam,4920,,,,,1,0
147264,Pir Khodaverdi,4920,,,,,1,0
147265,Pir Malu,4920,,,,,1,0
147266,Pir Mishan,4920,,,,,1,0
147267,Pir Savaran,4920,,,,,1,0
147268,Pir Yusof,4920,,,,,1,0
147269,Piruz,4920,,,,,1,0
147270,Poshtjin,4920,,,,,1,0
147271,Qabanqoli,4920,,,,,1,0
147272,Qader Khalaj,4920,,,,,1,0
147273,Qadimi,4920,,,,,1,0
147274,Qahavand,4920,,,,,1,0
147275,Qajar Ab-e Sofla,4920,,,,,1,0
147276,Qarah Day,4920,,,,,1,0
147277,Qarah Tegini,4920,,,,,1,0
147278,Qaranqu Darreh,4920,,,,,1,0
147279,Qasabestan,4920,,,,,1,0
147280,Qasemabad-e Laklak,4920,,,,,1,0
147281,Qater Owlan,4920,,,,,1,0
147282,Qayesh,4920,,,,,1,0
147283,Qazan Qarah,4920,,,,,1,0
147284,Qazi Mardan,4920,,,,,1,0
147285,Qeshlaq Baba Rostam,4920,,,,,1,0
147286,Qeshlaq-e Anuch,4920,,,,,1,0
147287,Qeshlaq-e Deh Ful,4920,,,,,1,0
147288,Qeshlaq-e Dehnow,4920,,,,,1,0
147289,Qeshlaq-e Mohammadi,4920,,,,,1,0
147290,Qeshlaq-e Najaf,4920,,,,,1,0
147291,Qeshlaq-e Pust Shuran,4920,,,,,1,0
147292,Qeshlaq-e Qobad,4920,,,,,1,0
147293,Qeshlaq-e Shirazi,4920,,,,,1,0
147294,Qeshlaq-e Sofla,4920,,,,,1,0
147295,Qeshlaq-e Valiollah,4920,,,,,1,0
147296,Qeydli Bolagh,4920,,,,,1,0
147297,Qilab,4920,,,,,1,0
147298,Qohurd-e Sofla,4920,,,,,1,0
147299,Qoli Laleh-ye Sofla,4920,,,,,1,0
147300,Qolqolabad,4920,,,,,1,0
147301,Quch Tappeh,4920,,,,,1,0
147302,Qushjeh,4920,,,,,1,0
147303,Rahmanabad Malayer,4920,,,,,1,0
147304,Ramishan,4920,,,,,1,0
147305,Rastguyan,4920,,,,,1,0
147306,Rasulabad-e Sofla,4920,,,,,1,0
147307,Ravand-e Vosta,4920,,,,,1,0
147308,Rayegan-e Sofla,4920,,,,,1,0
147309,Razaj,4920,,,,,1,0
147310,Razan,4920,,,,,1,0
147311,Razini,4920,,,,,1,0
147312,Reza Baghi,4920,,,,,1,0
147313,Rezvankadeh,4920,,,,,1,0
147314,Rivasijan,4920,,,,,1,0
147315,Robat-e Sheverin,4920,,,,,1,0
147316,Rud Avar,4920,,,,,1,0
147317,Rud-e Hasan-e Sofla,4920,,,,,1,0
147318,Safa Riz,4920,,,,,1,0
147319,Sahamabad,4920,,,,,1,0
147320,Salehabad,4920,,,,,1,0
147321,Salilak,4920,,,,,1,0
147322,Saluk,4920,,,,,1,0
147323,Samen,4920,,,,,1,0
147324,Sanaj,4920,,,,,1,0
147325,Sanjuzan,4920,,,,,1,0
147326,Sar Duran,4920,,,,,1,0
147327,Sarab-e Tajar,4920,,,,,1,0
147328,Saravak,4920,,,,,1,0
147329,Sarayjuq,4920,,,,,1,0
147330,Sarijlu,4920,,,,,1,0
147331,Sarkan,4920,,,,,1,0
147332,Saziyan,4920,,,,,1,0
147333,Sefid Khaneh,4920,,,,,1,0
147334,Segavi,4920,,,,,1,0
147335,Setaq,4920,,,,,1,0
147336,Shademaneh,4920,,,,,1,0
147337,Shanabad,4920,,,,,1,0
147338,Shanjur,4920,,,,,1,0
147339,Sharifabad-e Quzan,4920,,,,,1,0
147340,Sharifabad-e Tajar,4920,,,,,1,0
147341,Shatzal,4920,,,,,1,0
147342,Shavand,4920,,,,,1,0
147343,Sheverin,4920,,,,,1,0
147344,Sheykh Jarrah,4920,,,,,1,0
147345,Shilandar-e Sofla,4920,,,,,1,0
147346,Shir Barat,4920,,,,,1,0
147347,Shirin Su,4920,,,,,1,0
147348,Shush Ab,4920,,,,,1,0
147349,Siah Goleh,4920,,,,,1,0
147350,Sib Dar,4920,,,,,1,0
147351,Silvar,4920,,,,,1,0
147352,Simin-e Abaru,4920,,,,,1,0
147353,Simin-e Zagheh,4920,,,,,1,0
147354,Siravand,4920,,,,,1,0
147355,Sistaneh,4920,,,,,1,0
147356,Solulan,4920,,,,,1,0
147357,Sorkh Kand,4920,,,,,1,0
147358,Sulijeh,4920,,,,,1,0
147359,Surtajin,4920,,,,,1,0
147360,Sutlaq,4920,,,,,1,0
147361,Tafrijan,4920,,,,,1,0
147362,Tahunabad,4920,,,,,1,0
147363,Tajar-e Samen,4920,,,,,1,0
147364,Takhtiabad,4920,,,,,1,0
147365,Taleh Jerd-e Sofla,4920,,,,,1,0
147366,Tamuzan,4920,,,,,1,0
147367,Tappeh Yazdan,4920,,,,,1,0
147368,Tappeh-ye Dibi,4920,,,,,1,0
147369,Taraqayah,4920,,,,,1,0
147370,Tarik Darreh-ye Bala,4920,,,,,1,0
147371,Tarkhinabad,4920,,,,,1,0
147372,Tas Tappeh,4920,,,,,1,0
147373,Tasbandi,4920,,,,,1,0
147374,Tasran,4920,,,,,1,0
147375,Tavaleh,4920,,,,,1,0
147376,Tavaneh,4920,,,,,1,0
147377,Taveh,4920,,,,,1,0
147378,Tavilan-e Sofla,4920,,,,,1,0
147379,Tazehnab-e Sofla,4920,,,,,1,0
147380,Termianak,4920,,,,,1,0
147381,Timi Jan,4920,,,,,1,0
147382,Tuchaqaz,4920,,,,,1,0
147383,Tulki Tappeh,4920,,,,,1,0
147384,Tusk-e Sofla,4920,,,,,1,0
147385,Tutal,4920,,,,,1,0
147386,Tuyserkan,4920,,,,,1,0
147387,Vafr-e Jin,4920,,,,,1,0
147388,Vahandeh,4920,,,,,1,0
147389,Vahman,4920,,,,,1,0
147390,Vahnan,4920,,,,,1,0
147391,Vali Mohammad,4920,,,,,1,0
147392,Vali Sir Ab,4920,,,,,1,0
147393,Vandarabad,4920,,,,,1,0
147394,Varayeneh,4920,,,,,1,0
147395,Varazaneh,4920,,,,,1,0
147396,Varchaq,4920,,,,,1,0
147397,Vardavard-e Sofla,4920,,,,,1,0
147398,Vardavard-e Vosta,4920,,,,,1,0
147399,Varkaneh,4920,,,,,1,0
147400,Varqestan,4920,,,,,1,0
147401,Varvazin,4920,,,,,1,0
147402,Vasaj,4920,,,,,1,0
147403,Vashur,4920,,,,,1,0
147404,Vasleh,4920,,,,,1,0
147405,Vesht,4920,,,,,1,0
147406,Vezendan,4920,,,,,1,0
147407,Yalfan,4920,,,,,1,0
147408,Yarom Qayah,4920,,,,,1,0
147409,Yaromjeh Bagh,4920,,,,,1,0
147410,Yeganeh,4920,,,,,1,0
147411,Yekanabad,4920,,,,,1,0
147412,Yekleh,4920,,,,,1,0
147413,Yeserlu,4920,,,,,1,0
147414,Yunes,4920,,,,,1,0
147415,Yunji,4920,,,,,1,0
147416,Zagheh-ye Anuch,4920,,,,,1,0
147417,Zagheh-ye Tasbandi,4920,,,,,1,0
147418,Zaghlijeh,4920,,,,,1,0
147419,Zamanabad-e Mohammadabad,4920,,,,,1,0
147420,Zangeneh-ye Sofla,4920,,,,,1,0
147421,Zapon,4920,,,,,1,0
147422,Zaramin-e Sofla,4920,,,,,1,0
147423,Zarrin Bagh,4920,,,,,1,0
147424,Zeraq,4920,,,,,1,0
147425,Zirabiyeh,4920,,,,,1,0
147426,Aidalpur,4022,,,,,1,0
147427,Airwa,4022,,,,,1,0
147428,Akola,4022,,,,,1,0
147429,Allahabad,4022,,,,,1,0
147430,Amauli,4022,,,,,1,0
147431,Araul,4022,,,,,1,0
147432,Asalatganj,4022,,,,,1,0
147433,Azizpur,4022,,,,,1,0
147434,Baghra,4022,,,,,1,0
147435,Baksar,4022,,,,,1,0
147436,Balamau,4022,,,,,1,0
147437,Baldeo,4022,,,,,1,0
147438,Banthra,4022,,,,,1,0
147439,Barhalganj,4022,,,,,1,0
147440,Barkhera,4022,,,,,1,0
147441,Barokhar,4022,,,,,1,0
147442,Barwar (Lakhimpur Kheri),4022,,,,,1,0
147443,Belthara,4022,,,,,1,0
147444,Bhadarsa,4022,,,,,1,0
147445,Bharatpura,4022,,,,,1,0
147446,Bhargain,4022,,,,,1,0
147447,Bhaupur,4022,,,,,1,0
147448,Bhimtal,4022,,,,,1,0
147449,Bhognipur,4022,,,,,1,0
147450,Bidhnu,4022,,,,,1,0
147451,Bighapur,4022,,,,,1,0
147452,Binauli,4022,,,,,1,0
147453,Binaur,4022,,,,,1,0
147454,Birdpur,4022,,,,,1,0
147455,Birpur,4022,,,,,1,0
147456,Bisanda Buzurg,4022,,,,,1,0
147457,Chandausi,4022,,,,,1,0
147458,Chhitauni,4022,,,,,1,0
147459,Chitrakoot Dham,4022,,,,,1,0
147460,Churk,4022,,,,,1,0
147461,Daraganj,4022,,,,,1,0
147462,Daranagar,4022,,,,,1,0
147463,Deogarh,4022,,,,,1,0
147464,Derapur,4022,,,,,1,0
147465,Dhanghata,4022,,,,,1,0
147466,Dharau,4022,,,,,1,0
147467,Divrasai,4022,,,,,1,0
147468,Domariaganj,4022,,,,,1,0
147469,Etmadpur,4022,,,,,1,0
147470,Fatehpur (Barabanki),4022,,,,,1,0
147471,Gahlon,4022,,,,,1,0
147472,Gahmar,4022,,,,,1,0
147473,Gaini,4022,,,,,1,0
147474,Ganj Dundawara,4022,,,,,1,0
147475,Garhwa,4022,,,,,1,0
147476,Gauriganj,4022,,,,,1,0
147478,Gosainganj,4022,,,,,1,0
147479,Haraipur,4022,,,,,1,0
147480,Harchandpur,4022,,,,,1,0
147481,Hata (India),4022,,,,,1,0
147482,Hulas,4022,,,,,1,0
147483,Ibrahimpur,4022,,,,,1,0
147484,Indragarh,4022,,,,,1,0
147485,Islamnagar (Badaun),4022,,,,,1,0
147486,Jahanabad (Pilibhit),4022,,,,,1,0
147487,Janghai,4022,,,,,1,0
147488,Jarwa,4022,,,,,1,0
147489,Jhajhar,4022,,,,,1,0
147490,Jiyanpur,4022,,,,,1,0
147491,Kagarol,4022,,,,,1,0
147492,Kalyanpur,4022,,,,,1,0
147493,Kaptanganj,4022,,,,,1,0
147494,Kara,4022,,,,,1,0
147495,Karbigwan,4022,,,,,1,0
147496,Karchana,4022,,,,,1,0
147497,Kausani,4022,,,,,1,0
147498,Khailar,4022,,,,,1,0
147499,Kishanpur baral,4022,,,,,1,0
147500,Kuchesar,4022,,,,,1,0
147501,Kudarkot,4022,,,,,1,0
147502,Kundarki,4022,,,,,1,0
147503,Kurebharsaidkhanpur,4022,,,,,1,0
147504,Kusmara,4022,,,,,1,0
147505,Kuthaund,4022,,,,,1,0
147506,Lambhua,4022,,,,,1,0
147507,Lawar,4022,,,,,1,0
147508,Machhali Shahar,4022,,,,,1,0
147509,Mahrajganj,4022,,,,,1,0
147510,Mahrajganj (Raebareli),4022,,,,,1,0
147511,Mahul,4022,,,,,1,0
147512,Majhupur,4022,,,,,1,0
147513,Makanpur,4022,,,,,1,0
147514,Malasa,4022,,,,,1,0
147515,Mau Aima,4022,,,,,1,0
147516,Maurawan,4022,,,,,1,0
147517,Mawar,4022,,,,,1,0
147518,Mehdawal,4022,,,,,1,0
147519,Milkipur,4022,,,,,1,0
147520,Mukteshwar,4022,,,,,1,0
147521,Mungra Badshahpur,4022,,,,,1,0
147522,Munsyari,4022,,,,,1,0
147523,Muradabad,4022,,,,,1,0
147524,Musafirkhana,4022,,,,,1,0
147525,Nagla,4022,,,,,1,0
147526,Narora,4022,,,,,1,0
147527,Naugama,4022,,,,,1,0
147528,Naurangpur,4022,,,,,1,0
147529,Nawabganj (Barabanki),4022,,,,,1,0
147530,Nawabganj (Bareilly),4022,,,,,1,0
147531,Newara,4022,,,,,1,0
147532,Nigoh,4022,,,,,1,0
147533,Paigaon,4022,,,,,1,0
147534,Paras Rampur,4022,,,,,1,0
147535,Pathakpura,4022,,,,,1,0
147536,Payagpur,4022,,,,,1,0
147537,Phaphamau,4022,,,,,1,0
147538,Pheona,4022,,,,,1,0
147539,Pichhaura,4022,,,,,1,0
147540,Pilkhuwa,4022,,,,,1,0
147541,Pipri,4022,,,,,1,0
147542,Purmafi,4022,,,,,1,0
147543,Qadirganj,4022,,,,,1,0
147544,Radha Kund,4022,,,,,1,0
147545,Ranipur Barsi,4022,,,,,1,0
147546,Rehar,4022,,,,,1,0
147547,Renukoot,4022,,,,,1,0
147548,Reotipur,4022,,,,,1,0
147549,Rudauli,4022,,,,,1,0
147550,Sabalpur,4022,,,,,1,0
147551,Sachendi,4022,,,,,1,0
147552,Sahibabad,4022,,,,,1,0
147553,Sahpau,4022,,,,,1,0
147554,Sakhanu,4022,,,,,1,0
147555,Salempur,4022,,,,,1,0
147556,Sarurpur,4022,,,,,1,0
147557,Shibnagar,4022,,,,,1,0
147558,Shikarpur (Bulandshahr),4022,,,,,1,0
147559,Shivrajpur,4022,,,,,1,0
147560,Siddhaur,4022,,,,,1,0
147561,Sikandrabad,4022,,,,,1,0
147562,Terha,4022,,,,,1,0
147563,Tigri,4022,,,,,1,0
147564,Tilsahri,4022,,,,,1,0
147565,Tori Fatehpur,4022,,,,,1,0
147566,Umri,4022,,,,,1,0
147567,Usawan,4022,,,,,1,0
147568,Uska,4022,,,,,1,0
147569,Vindhyachal,4022,,,,,1,0
147570,Walterganj,4022,,,,,1,0
147571,Yusufpur,4022,,,,,1,0
147572,Agol,4030,,,,,1,0
147573,Akrund,4030,,,,,1,0
147575,Bakharla,4030,,,,,1,0
147576,Balagam,4030,,,,,1,0
147577,Balasinor,4030,,,,,1,0
147578,Balisana,4030,,,,,1,0
147579,Bamanbore,4030,,,,,1,0
147580,Bandia,4030,,,,,1,0
147581,Bhadran,4030,,,,,1,0
147582,Bhandu,4030,,,,,1,0
147583,Bhatha,4030,,,,,1,0
147584,Bhildi,4030,,,,,1,0
147585,Bhojpur Dharampur,4030,,,,,1,0
147586,Chaloda,4030,,,,,1,0
147587,Champaner,4030,,,,,1,0
147588,Chuda,4030,,,,,1,0
147589,Dabhoda,4030,,,,,1,0
147590,Dandi,4030,,,,,1,0
147591,Danta,4030,,,,,1,0
147592,Detroj,4030,,,,,1,0
147593,Dhansura,4030,,,,,1,0
147594,Dharasana,4030,,,,,1,0
147595,Dhasa,4030,,,,,1,0
147596,Dholera,4030,,,,,1,0
147597,Dumkhal,4030,,,,,1,0
147598,Ghodasar,4030,,,,,1,0
147599,Gorwa,4030,,,,,1,0
147600,Halenda,4030,,,,,1,0
147601,Harsol,4030,,,,,1,0
147602,Hathuran,4030,,,,,1,0
147603,Idar,4030,,,,,1,0
147604,Jakhau,4030,,,,,1,0
147605,Jalia,4030,,,,,1,0
147606,Jambuda,4030,,,,,1,0
147607,Jarod,4030,,,,,1,0
147608,Jetalpur,4030,,,,,1,0
147609,Jetpur (Navagadh),4030,,,,,1,0
147610,Jhalod,4030,,,,,1,0
147611,Jodhpur (Ahmedabad),4030,,,,,1,0
147612,Kachholi,4030,,,,,1,0
147613,Kandla port,4030,,,,,1,0
147614,Kariana,4030,,,,,1,0
147615,Karjan,4030,,,,,1,0
147616,Kayavarohan,4030,,,,,1,0
147617,Kerwada,4030,,,,,1,0
147618,Khavda,4030,,,,,1,0
147619,Khedoi,4030,,,,,1,0
147620,Kherali,4030,,,,,1,0
147621,Kothara,4030,,,,,1,0
147622,Kotharia,4030,,,,,1,0
147623,Kukarmunda,4030,,,,,1,0
147624,Kukma,4030,,,,,1,0
147625,Lakhpat,4030,,,,,1,0
147626,Langhnaj,4030,,,,,1,0
147627,Limkheda,4030,,,,,1,0
147628,Ladol,4030,,,,,1,0
147629,Madhavpur Ghed,4030,,,,,1,0
147630,Madhi,4030,,,,,1,0
147631,Mahisa,4030,,,,,1,0
147632,Mahuva,4030,,,,,1,0
147633,Mahuva (Surat),4030,,,,,1,0
147634,Mangrol (Junagadh),4030,,,,,1,0
147635,Mithapur,4030,,,,,1,0
147637,Nagwa,4030,,,,,1,0
147638,Naldhara,4030,,,,,1,0
147639,Nargol,4030,,,,,1,0
147640,Nikora,4030,,,,,1,0
147641,Nizar,4030,,,,,1,0
147642,Odadar,4030,,,,,1,0
147643,Palanswa,4030,,,,,1,0
147645,Palsana,4030,,,,,1,0
147646,Pipavav,4030,,,,,1,0
147647,Piplod,4030,,,,,1,0
147648,Prabhas Patan,4030,,,,,1,0
147649,Prantij,4030,,,,,1,0
147650,Ranpur,4030,,,,,1,0
147651,Reha,4030,,,,,1,0
147652,Samakhiali,4030,,,,,1,0
147653,Sarbhon,4030,,,,,1,0
147654,Sardoi,4030,,,,,1,0
147655,Sathamba,4030,,,,,1,0
147656,Savli,4030,,,,,1,0
147657,Supedi,4030,,,,,1,0
147658,Sutrapada,4030,,,,,1,0
147659,Umarpada,4030,,,,,1,0
147660,Vadgam,4030,,,,,1,0
147661,Vaghodia INA,4030,,,,,1,0
147662,Vanala,4030,,,,,1,0
147663,Vanthli,4030,,,,,1,0
147664,Vasavad,4030,,,,,1,0
147665,Vataman,4030,,,,,1,0
147666,Viramgam,4030,,,,,1,0
147667,Adawad,4008,,,,,1,0
147668,Agar Panchaitan,4008,,,,,1,0
147669,Aheri,4008,,,,,1,0
147670,Ahmednagar,4008,,,,,1,0
147672,Akluj,4008,,,,,1,0
147673,Akolner,4008,,,,,1,0
147674,Akrani,4008,,,,,1,0
147675,Ale,4008,,,,,1,0
147676,Alkuti,4008,,,,,1,0
147677,Ambernath,4008,,,,,1,0
147678,Ambegaon,4008,,,,,1,0
147679,Amgaon,4008,,,,,1,0
147680,Andheri,4008,,,,,1,0
147681,Andura,4008,,,,,1,0
147682,Anjarle,4008,,,,,1,0
147683,Arag,4008,,,,,1,0
147684,Ardhapur,4008,,,,,1,0
147685,Argaon,4008,,,,,1,0
147686,Asoda,4008,,,,,1,0
147687,Assaye,4008,,,,,1,0
147688,Astagaon,4008,,,,,1,0
147689,Aundh Satara,4008,,,,,1,0
147690,Badnapur,4008,,,,,1,0
147691,Badnera,4008,,,,,1,0
147692,Bagewadi,4008,,,,,1,0
147693,Balapur Akola district,4008,,,,,1,0
147694,Ballard Estate,4008,,,,,1,0
147695,Ballarpur,4008,,,,,1,0
147696,Banda Maharashtra,4008,,,,,1,0
147697,Bandra,4008,,,,,1,0
147698,Baner,4008,,,,,1,0
147699,Bankot,4008,,,,,1,0
147701,Bavdhan,4008,,,,,1,0
147702,Bawanbir,4008,,,,,1,0
147703,Bhadgaon Maharashtra,4008,,,,,1,0
147704,Bhandardara,4008,,,,,1,0
147705,Bhandup,4008,,,,,1,0
147706,Bhiwapur,4008,,,,,1,0
147707,Bhokar,4008,,,,,1,0
147708,Bhokardan,4008,,,,,1,0
147710,Bhugaon,4008,,,,,1,0
147712,Bijur,4008,,,,,1,0
147713,Bilashi,4008,,,,,1,0
147714,Borgaon Manju,4008,,,,,1,0
147715,Borivali,4008,,,,,1,0
147716,Brahmapuri,4008,,,,,1,0
147717,Breach Candy,4008,,,,,1,0
147719,Byculla,4008,,,,,1,0
147720,Chakur,4008,,,,,1,0
147721,Chandgad,4008,,,,,1,0
147722,Chausala,4008,,,,,1,0
147723,Chembur,4008,,,,,1,0
147724,Chichondi Patil,4008,,,,,1,0
147725,Chikhli (Jalna),4008,,,,,1,0
147726,Chimur,4008,,,,,1,0
147727,Chinchpokli,4008,,,,,1,0
147728,Colaba,4008,,,,,1,0
147729,Daddi,4008,,,,,1,0
147730,Dahivel,4008,,,,,1,0
147731,Dapoli,4008,,,,,1,0
147732,Deccan Gymkhana,4008,,,,,1,0
147733,Deglur,4008,,,,,1,0
147734,Deolapar,4008,,,,,1,0
147735,Deoni,4008,,,,,1,0
147736,Devrukh,4008,,,,,1,0
147737,Dharavi,4008,,,,,1,0
147738,Dhawalpuri,4008,,,,,1,0
147739,Dighori,4008,,,,,1,0
147740,Dindori Maharashtra,4008,,,,,1,0
147741,Diveagar,4008,,,,,1,0
147742,Dongri,4008,,,,,1,0
147743,Durgapur Chandrapur,4008,,,,,1,0
147744,Fort,4008,,,,,1,0
147745,Ganpatipule,4008,,,,,1,0
147746,Ghargaon,4008,,,,,1,0
147747,Ghatkopar,4008,,,,,1,0
147748,Girgaon,4008,,,,,1,0
147749,Gondia,4008,,,,,1,0
147750,Gorai,4008,,,,,1,0
147751,Hadapsar Pune,4008,,,,,1,0
147752,Halkarni,4008,,,,,1,0
147753,Harangul,4008,,,,,1,0
147754,Helwak,4008,,,,,1,0
147755,Hirapur,4008,,,,,1,0
147756,Hotgi,4008,,,,,1,0
147757,Jaitapur,4008,,,,,1,0
147758,Jakhangaon,4008,,,,,1,0
147759,Jalkot,4008,,,,,1,0
147760,Jamkhed,4008,,,,,1,0
147761,Jamod,4008,,,,,1,0
147762,Janephal,4008,,,,,1,0
147763,Jaoli,4008,,,,,1,0
147764,Jat Sangli,4008,,,,,1,0
147765,Jategaon,4008,,,,,1,0
147766,Jaysingpur,4008,,,,,1,0
147767,Jogeshwari,4008,,,,,1,0
147768,Juhu,4008,,,,,1,0
147769,Kachurwahi,4008,,,,,1,0
147770,Kadegaon,4008,,,,,1,0
147771,Kadus,4008,,,,,1,0
147772,Kaij,4008,,,,,1,0
147773,Kalamb Osmanabad,4008,,,,,1,0
147774,Kalamboli,4008,,,,,1,0
147775,Kali(DK),4008,,,,,1,0
147776,Kalyani Nagar,4008,,,,,1,0
147777,Kamargaon,4008,,,,,1,0
147778,Kamatgi,4008,,,,,1,0
147779,Kamptee,4008,,,,,1,0
147780,Kankavli,4008,,,,,1,0
147781,Karajagi,4008,,,,,1,0
147782,Karanja Lad,4008,,,,,1,0
147783,Karkamb,4008,,,,,1,0
147784,Kasara,4008,,,,,1,0
147785,Kasoda,4008,,,,,1,0
147786,Katral,4008,,,,,1,0
147787,Khalapur,4008,,,,,1,0
147788,Khallar,4008,,,,,1,0
147789,Khanapur,4008,,,,,1,0
147790,Khandala,4008,,,,,1,0
147791,Khangaon,4008,,,,,1,0
147792,Kharda,4008,,,,,1,0
147793,Kharghar,4008,,,,,1,0
147794,Kharsundi,4008,,,,,1,0
147796,Khoni,4008,,,,,1,0
147797,Kondhali,4008,,,,,1,0
147798,Kopar Khairane,4008,,,,,1,0
147799,Kopela,4008,,,,,1,0
147800,Kuhi,4008,,,,,1,0
147801,Kurankhed,4008,,,,,1,0
147802,Kusumba,4008,,,,,1,0
147803,Lakhandur,4008,,,,,1,0
147804,Lavasa,4008,,,,,1,0
147805,Mahape,4008,,,,,1,0
147806,Mahim,4008,,,,,1,0
147807,Malabar Hill,4008,,,,,1,0
147808,Malad,4008,,,,,1,0
147809,Mandangad,4008,,,,,1,0
147810,Mandhal,4008,,,,,1,0
147811,Mandwa,4008,,,,,1,0
147812,Mangaon,4008,,,,,1,0
147813,Manjlegaon,4008,,,,,1,0
147814,Mankeshwar,4008,,,,,1,0
147815,Mankhurd,4008,,,,,1,0
147817,Maregaon,4008,,,,,1,0
147818,Mastiholi,4008,,,,,1,0
147819,Masur India,4008,,,,,1,0
147820,Matunga,4008,,,,,1,0
147821,Mazagaon,4008,,,,,1,0
147822,Mehergaon,4008,,,,,1,0
147823,Mehkar,4008,,,,,1,0
147824,Miraj,4008,,,,,1,0
147825,Mohadi,4008,,,,,1,0
147826,Mohol,4008,,,,,1,0
147827,Mokhada taluka,4008,,,,,1,0
147828,Mora Maharashtra,4008,,,,,1,0
147829,Mulher,4008,,,,,1,0
147830,Mulund,4008,,,,,1,0
147831,Murud (Ratnagiri),4008,,,,,1,0
147832,Murum,4008,,,,,1,0
147833,Nadgaon,4008,,,,,1,0
147834,Nagapur,4008,,,,,1,0
147835,Nala Sopara,4008,,,,,1,0
147836,Nalegaon,4008,,,,,1,0
147837,Nampur,4008,,,,,1,0
147838,Nandnee,4008,,,,,1,0
147839,Nandura,4008,,,,,1,0
147840,Narayangaon,4008,,,,,1,0
147841,Nardana,4008,,,,,1,0
147842,Nariman Point,4008,,,,,1,0
147843,Narkhed,4008,,,,,1,0
147844,Navapur,4008,,,,,1,0
147845,Nerur,4008,,,,,1,0
147846,Nevasa,4008,,,,,1,0
147847,Nighoj,4008,,,,,1,0
147848,Niphad,4008,,,,,1,0
147849,Nira Narsingpur,4008,,,,,1,0
147850,Pabal,4008,,,,,1,0
147851,Pahur Maharashtra,4008,,,,,1,0
147852,Pali Raigad,4008,,,,,1,0
147853,Palso,4008,,,,,1,0
147854,Pandhurli,4008,,,,,1,0
147855,Parel,4008,,,,,1,0
147856,Parner,4008,,,,,1,0
147857,Parseoni,4008,,,,,1,0
147858,Paturda,4008,,,,,1,0
147859,Paud,4008,,,,,1,0
147860,Pauni,4008,,,,,1,0
147861,Pedgaon,4008,,,,,1,0
147862,Peint,4008,,,,,1,0
147863,Phulambri,4008,,,,,1,0
147864,Piliv,4008,,,,,1,0
147865,Pimpalgaon Baswant,4008,,,,,1,0
147866,Pimpalgaon Raja,4008,,,,,1,0
147867,Pimpri-Chinchwad,4008,,,,,1,0
147868,Prabhadevi,4008,,,,,1,0
147869,Prakasha,4008,,,,,1,0
147870,Puntamba,4008,,,,,1,0
147871,Pural,4008,,,,,1,0
147872,Radhanagari,4008,,,,,1,0
147873,Rahata,4008,,,,,1,0
147874,Raireshwar,4008,,,,,1,0
147875,Ralegaon,4008,,,,,1,0
147876,Ramewadi,4008,,,,,1,0
147877,Renapur,4008,,,,,1,0
147878,Renavi,4008,,,,,1,0
147879,Revdanda,4008,,,,,1,0
147880,Sailu,4008,,,,,1,0
147881,Sakol,4008,,,,,1,0
147882,Sakoli,4008,,,,,1,0
147883,Sakri,4008,,,,,1,0
147884,Samudrapur,4008,,,,,1,0
147885,Sangameshwar,4008,,,,,1,0
147887,Sangrampur Maharashtra,4008,,,,,1,0
147888,Saoli,4008,,,,,1,0
147889,Sarangkheda,4008,,,,,1,0
147890,Saswad,4008,,,,,1,0
147891,Satpati,4008,,,,,1,0
147892,Savlaj,4008,,,,,1,0
147893,Sawantvadi,4008,,,,,1,0
147894,Sevagram,4008,,,,,1,0
147895,Sewri,4008,,,,,1,0
147896,Shedbal,4008,,,,,1,0
147897,Shevgaon,4008,,,,,1,0
147898,Shikrapur,4008,,,,,1,0
147899,Shirala,4008,,,,,1,0
147900,Shirol,4008,,,,,1,0
147901,Shirud,4008,,,,,1,0
147902,Sindewahi,4008,,,,,1,0
147903,Sindkheda,4008,,,,,1,0
147904,Sion Mumbai,4008,,,,,1,0
147905,Sironcha,4008,,,,,1,0
147906,Sivala East Godavari district,4008,,,,,1,0
147907,Sonala,4008,,,,,1,0
147908,Songir,4008,,,,,1,0
147909,Sonvad,4008,,,,,1,0
147910,Taklibhan,4008,,,,,1,0
147911,Talbid,4008,,,,,1,0
147912,Talegaon Dhamdhere,4008,,,,,1,0
147913,Talode,4008,,,,,1,0
147914,Tardeo,4008,,,,,1,0
147915,Thalner,4008,,,,,1,0
147916,Trombay,4008,,,,,1,0
147917,Uruli Kanchan,4008,,,,,1,0
147918,Vadgaon,4008,,,,,1,0
147919,Vadner,4008,,,,,1,0
147920,Vairag,4008,,,,,1,0
147921,Valsang,4008,,,,,1,0
147922,Vangaon,4008,,,,,1,0
147923,Vashi,4008,,,,,1,0
147924,Vatul,4008,,,,,1,0
147925,Velas Maharashtra,4008,,,,,1,0
147926,Velneshwar,4008,,,,,1,0
147927,Vijaydurg,4008,,,,,1,0
147928,Vikhroli,4008,,,,,1,0
147929,Vile Parle,4008,,,,,1,0
147930,Vinchur,4008,,,,,1,0
147931,Vita Maharashtra,4008,,,,,1,0
147932,Wadala,4008,,,,,1,0
147933,Wadner,4008,,,,,1,0
147934,Wadwani,4008,,,,,1,0
147935,Wagholi,4008,,,,,1,0
147936,Wakad,4008,,,,,1,0
147937,Walgaon,4008,,,,,1,0
147938,Walki,4008,,,,,1,0
